"año","mes","CUENTA CÓDIGO","CUENTA  NOMBRE","APROPIACION INICIAL","MODIFCACIONES  ADICION Y/O DISMINUCION CREDITO","MODIFCACIONES  ADICION Y/O DISMINUCION  CONTRACREDITO","MODIFCACIONES  TRASLADOS CREDITO"," MODIFCACIONES TRASLADOS CONTRACREDITO "," APROPIACION DEFINIFTIVA ","TRAMITE RECAUDOMES","TRAMITE RECAUDO ACUMULADO","SALDO POR RECAUDAR"
"2023","Septiembre","1.1.02.06.009","Recursos Del Sistema De Seguridad Social Integral","199,444,368,309","43,275,210,163.3","0","0","0","242,719,578,472.3","21,823,200,037.75","184,280,746,118.87","58,438,832,353.43"
"2023","Septiembre","1.1.02.06.009.01","Sistema General De Seguridad Social En Salud","198,599,368,309","43,275,210,163.3","0","0","0","241,874,578,472.3","21,811,581,047.00","184,153,348,078.00","57,721,230,394.30"
"2023","Septiembre","1.1.02.06.009.01.01","Compensación Upc","198,599,368,309","43,275,210,163.3","0","0","0","241,874,578,472.3","21,811,581,047.00","184,153,348,078.00","57,721,230,394.30"
"2023","Septiembre","1.1.02.06.009.02","Sistema General De Pensiones","845,000,000","0","0","0","0","845,000,000","11,618,990.75","127,398,040.87","717,601,959.13"
"2023","Septiembre","1.1.02.06.009.02.02","Cuotas Partes Pensionales","845,000,000","0","0","0","0","845,000,000","11,618,990.75","127,398,040.87","717,601,959.13"
"2023","Septiembre","1.1.02.07","Participación Y Derechos Por Monopolio","1,007,298,000","600,463,219","0","0","0","1,607,761,219","117,427,504.00","1,995,557,329.00","-   387,796,110.00"
"2023","Septiembre","1.1.02.07.001","Derechos Por La Explotación Juegos De Suerte Y Azar","1,007,298,000","600,463,219","0","0","0","1,607,761,219","117,427,504.00","1,995,557,329.00","-   387,796,110.00"
"2023","Septiembre","1.1.02.07.001.04","Derechos Por La Explotación Juegos De Suerte Y Azar De Apuestas Permanentes O Chance","749,420,000","0","0","0","0","749,420,000","116,140,764.00","985,933,153.00","-   236,513,153.00"
"2023","Septiembre","1.1.02.07.001.04.01","Derechos Por La Explotación Juegos De Suerte Y Azar De Apuestas Permanentes O Chance","749,420,000","0","0","0","0","749,420,000","116,140,764.00","985,933,153.00","-   236,513,153.00"
"2023","Septiembre","1.1.02.07.001.06","Derechos Por La Explotación Juegos De Suerte Y Azar De Juegos Promocionales","7,878,000","0","0","0","0","7,878,000","1,286,740.00","18,760,211.00","-   10,882,211.00"
"2023","Septiembre","1.1.02.07.001.06.01","Derechos Por La Explotación Juegos De Suerte Y Azar De Juegos Promocionales","7,878,000","0","0","0","0","7,878,000","1,286,740.00","18,760,211.00","-   10,882,211.00"
"2023","Septiembre","1.1.02.07.001.09","Derechos Por La Explotación Juegos De Suerte Y Azar De Juegos Novedosos","250,000,000","600,463,219","0","0","0","850,463,219","- 0","990,863,965.00","-   140,400,746.00"
"2023","Septiembre","1.1.02.07.001.09.01","Derechos Por La Explotación Juegos De Suerte Y Azar De Juegos Novedosos Regimen  Subsidiado","250,000,000","600,463,219","0","0","0","850,463,219","- 0","990,863,965.00","-   140,400,746.00"
"2023","Septiembre","1.2","Recursos De Capital","25,308,385,553","92,088,798,094.22","42,548,264","0","0","117,354,635,383.22","698,555,373.51","108,138,508,515.39","9,216,126,867.83"
"2023","Septiembre","1.2.05","Rendimientos Financieros","1,585,667,830","6,646,417,429","0","0","0","8,232,085,259","638,429,323.21","6,738,848,352.04","1,493,236,906.96"
"2023","Septiembre","1.2.05.02","Depósitos","1,585,667,830","6,646,417,429","0","0","0","8,232,085,259","638,429,323.21","6,738,848,352.04","1,493,236,906.96"
"2023","Septiembre","1.2.05.02.01","R.F Ingresos Corrientes De Libre Destinación","200,000,000","1,000,000,000","0","0","0","1,200,000,000","42,069,210.64","708,690,907.99","491,309,092.01"
"2023","Septiembre","1.2.05.02.02","R.F Estampilla Para El Bienestar Del Adulto Mayor","110,000,000","150,000,000","0","0","0","260,000,000","15,944,342.00","187,958,047.82","72,041,952.18"
"2023","Septiembre","1.2.05.02.03","R.F Estampilla Pro Desarrollo","20,000,000","20,000,000","0","0","0","40,000,000","6,784,247.82","35,566,610.27","4,433,389.73"
"2023","Septiembre","1.2.05.02.04","R.F Estampilla Pro Cultura","30,000,000","0","0","0","0","30,000,000","3,991,048.00","34,926,173.04","-   4,926,173.04"
"2023","Septiembre","1.2.05.02.05","R.F. Estampilla Unitropico","1,000,000","40,000,000","0","0","0","41,000,000","1,822,473.00","27,468,656.00","13,531,344.00"
"2023","Septiembre","1.2.05.02.06","R.F Pro Deporte Y Recreación","5,000,000","15,000,000","0","0","0","20,000,000","63,486,800.18","74,000,248.18","-   54,000,248.18"
"2023","Septiembre","1.2.05.02.07","R.F Derechos De Tránsito","30,000,000","0","0","0","0","30,000,000","82,676.82","18,951,363.74","11,048,636.26"
"2023","Septiembre","1.2.05.02.08","R.F Prestación De Servicio Educativo","50,200,000","0","0","0","0","50,200,000","3,399,151.69","45,271,003.44","4,928,996.56"
"2023","Septiembre","1.2.05.02.09","R.F. Sgp - Agua Potable Y Saneamiento Básico","1,000,000","0","0","0","0","1,000,000","18,812.96","11,603,970.39","-   10,603,970.39"
"2023","Septiembre","1.2.05.02.1I","R.F Rendimientos Financieros  Indercas","5,000,000","0","0","0","0","5,000,000","6,679,691.78","57,563,058.02","-   52,563,058.02"
"2023","Septiembre","1.2.05.02.1K","R.F Rendimientos Financieros Capresoca","97,594,830","0","0","0","0","97,594,830","2,916,698.00","47,387,509.00","50,207,321.00"
"2023","Septiembre","1.2.05.02.10","R.F Participación De La Sobretasa Al Acpm","20,000,000","0","0","0","0","20,000,000","769,794.00","7,684,382.40","12,315,617.60"
"2023","Septiembre","1.2.05.02.11","R.F.Aportes Nación - Alimentación Escolar","80,100,000","0","0","0","0","80,100,000","539,560.57","29,386,998.50","50,713,001.50"
"2023","Septiembre","1.2.05.02.12","R.F.Regalias","600,000,000","4,300,000,000","0","0","0","4,900,000,000","386,922,881.02","4,023,651,096.03","876,348,903.97"
"2023","Septiembre","1.2.05.02.13","R.F. Sgp - Salud-Régimen Subsidiado","1,000,000","0","0","0","0","1,000,000","1,553.51","61,602.94","938,397.06"
"2023","Septiembre","1.2.05.02.14","R.F. Sgp - Salud-Salud Pública","36,000,000","0","0","0","0","36,000,000","7,817,003.39","44,529,540.17","-   8,529,540.17"
"2023","Septiembre","1.2.05.02.15","R.F. Sgp - Salud-Prestación Del Servicio De Salud","53,000,000","0","0","0","0","53,000,000","5,686,544.82","48,075,408.98","4,924,591.02"
"2023","Septiembre","1.2.05.02.16","R.F Regalias Petroleras Salud","23,000,000","0","0","0","0","23,000,000","773,694.74","13,408,461.96","9,591,538.04"
"2023","Septiembre","1.2.05.02.17","R.F Ingresos Corrientes De Libre Destinación Salud","20,000,000","35,111,227.25","0","0","0","55,111,227.25","8,401,651.11","86,514,657.32","-   31,403,430.07"
"2023","Septiembre","1.2.05.02.18","R.F  Fondo De Estupefacientes (Estu)","177,000","0","0","0","0","177,000","19,604.00","186,066.00","-   9,066.00"
"2023","Septiembre","1.2.05.02.19","R.F  Rentas Cedidas","44,000,000","316,859,166.2","0","0","0","360,859,166.2","7,970,891.94","452,548,485.68","-   91,689,319.48"
"2023","Septiembre","1.2.05.02.20","R.F  Programas Nacionales","31,500,000","0","0","0","0","31,500,000","9,234,381.20","77,624,971.17","-   46,124,971.17"
"2023","Septiembre","1.2.05.02.21","R.F  Otros Rendimientos Financieros","20,096,000","0","0","0","0","20,096,000","5,311,500.54","53,474,890.57","-   33,378,890.57"
"2023","Septiembre","1.2.05.02.22","R.F Contribución Sobre Contratos De Obra Pública","40,000,000","400,000,000","0","0","0","440,000,000","21,827,136.07","313,563,442.24","126,436,557.76"
"2023","Septiembre","1.2.05.02.23","R.F. Sgp - Educación-Cancelación De Prestaciones Sociales Del Magisterio","1,000,000","0","0","0","0","1,000,000","11,188.96","127,662.47","872,337.53"
"2023","Septiembre","1.2.05.02.24","R.F. De Sistema General De Pensiones","10,000,000","0","0","0","0","10,000,000","1,020,872.00","5,764,427.00","4,235,573.00"
"2023","Septiembre","1.2.05.02.25","R.F Estampilla Fondo Departamental De Bomberos","1,000,000","0","0","0","0","1,000,000","88,912.72","1,363,943.52","-   363,943.52"
"2023","Septiembre","1.2.05.02.26","R.F  Otros Rendimientos Financieros Adres","55,000,000","360,000,000","0","0","0","415,000,000","15,182,487.22","208,323,052.58","206,676,947.42"
"2023","Septiembre","1.2.05.02.47","R.F Resoluciones Pae","0","6,189,705.55","0","0","0","6,189,705.55","15,909,127.51","92,584,460.62","-   86,394,755.07"
"2023","Septiembre","1.2.05.02.48","R.F Desahorro Fonpet - Nomina","0","3,257,330","0","0","0","3,257,330","3,745,385.00","30,587,254.00","-   27,329,924.00"
"2023","Septiembre","1.2.08","Transferencias De Capital","14,153,759,046","4,301,145,738","24,292,560","0","0","18,430,612,224","38,452,592.00","10,447,197,839.00","7,983,414,385.00"
"2023","Septiembre","1.2.08.04","Premios No Reclamados","356,180,000","24,100,627","1,545,000","0","0","378,735,627","38,452,592.00","325,308,596.00","53,427,031.00"
"2023","Septiembre","1.2.08.04.003","Premios De Apuestas Permanentes O Chance","356,180,000","24,100,627","1,545,000","0","0","378,735,627","38,452,592.00","325,308,596.00","53,427,031.00"
"2023","Septiembre","1.2.08.04.003.01","Premios De Apuestas Permanentes O Chance","356,180,000","16,916,720","1,545,000","0","0","371,551,720","37,755,786.00","318,879,190.00","52,672,530.00"
"2023","Septiembre","1.2.08.04.003.05","Premios De Apuestas Permanentes O Chance - Admon Central","0","7,183,907","0","0","0","7,183,907","696,806.00","6,429,406.00","754,501.00"
"2023","Septiembre","1.2.08.06","De Otras Entidades Del Gobierno General","13,797,579,046","4,277,045,111","22,747,560","0","0","18,051,876,597","- 0","10,121,889,243.00","7,929,987,354.00"
"2023","Septiembre","1.2.08.06.002","Condicionadas A La Adquisición De Un Activo","13,797,579,046","4,277,045,111","22,747,560","0","0","18,051,876,597","- 0","10,121,889,243.00","7,929,987,354.00"
"2023","Septiembre","1.2.08.06.002.01","Convenios Ecopetrol","4,267,579,046","0","22,747,560","0","0","4,244,831,486","- 0","- 0","4,244,831,486.00"
"2023","Septiembre","1.2.08.06.002.02","Convenios Invias","9,530,000,000","0","0","0","0","9,530,000,000","- 0","9,530,000,000.00","- 0"
"2023","Septiembre","1.2.08.06.002.03","Convenio Interadministrativo No. 554 De 2020","0","500,000,000","0","0","0","500,000,000","- 0","500,000,000.00","- 0"
"2023","Septiembre","1.2.08.06.002.04","Otrosí Convenio Pm No 051 De 2021 Fnd","0","91,889,243","0","0","0","91,889,243","- 0","91,889,243.00","- 0"
"2023","Septiembre","1.2.08.06.002.05","Convenio Ecopetrol No. 3053323 De 2023","0","2,303,358,705","0","0","0","2,303,358,705","- 0","- 0","2,303,358,705.00"
"2023","Septiembre","1.2.08.06.002.06","Convenio Específico No. 2230153 Enterritorio","0","1,381,797,163","0","0","0","1,381,797,163","- 0","- 0","1,381,797,163.00"
"2023","Septiembre","1.2.10","Recursos Del Balance","9,568,958,677","60,208,047,470.82","18,255,704","0","0","69,758,750,443.82","- 0","69,758,750,443.82","- 0"
"2023","Septiembre","1.2.10.01","Cancelación Reservas","0","1,529,506,328.27","0","0","0","1,529,506,328.27","- 0","1,529,506,328.27","- 0"
"2023","Septiembre","1.2.10.01.01","Cancelación Pasivos Regalias Petroleras","0","1,228,779,682.01","0","0","0","1,228,779,682.01","- 0","1,228,779,682.01","- 0"
"2023","Septiembre","1.2.10.01.02","Cancelación Reservas Acpm","0","42,234,150","0","0","0","42,234,150","- 0","42,234,150.00","- 0"
"2023","Septiembre","1.2.10.01.03","Cancelacion De Pasivos Impuesto Al Consumo De Cervezas, Sifones, Refajos Y Mezclas- Salud","0","3,088,599.16","0","0","0","3,088,599.16","- 0","3,088,599.16","- 0"
"2023","Septiembre","1.2.10.01.04","Cancelación De Pasivos Sgps - Salud Publica","0","671,800","0","0","0","671,800","- 0","671,800.00","- 0"
"2023","Septiembre","1.2.10.01.05","Cancelación De Pasivos Sgp- Salud Prestación Del Servicio","0","1,410,662","0","0","0","1,410,662","- 0","1,410,662.00","- 0"
"2023","Septiembre","1.2.10.01.06","Cancelación De Pasivos Contribución Especial Sobre Contratos De Obra Pública","0","241,835,278.9","0","0","0","241,835,278.9","- 0","241,835,278.90","- 0"
"2023","Septiembre","1.2.10.01.07","Cancelación Reservas Icld","0","9,276,130.65","0","0","0","9,276,130.65","- 0","9,276,130.65","- 0"
"2023","Septiembre","1.2.10.01.08","Cancelación Reservas Fonpet - Libre Destinación","0","2,125,087.84","0","0","0","2,125,087.84","- 0","2,125,087.84","- 0"
"2023","Septiembre","1.2.10.01.09","Cancelación Reservas Regalias Petroleras","0","84,937.71","0","0","0","84,937.71","- 0","84,937.71","- 0"
"2023","Septiembre","1.2.10.02","Superávit Fiscal","9,568,958,677","58,678,541,142.55","18,255,704","0","0","68,229,244,115.55","- 0","68,229,244,115.55","- 0"
"2023","Septiembre","1.2.10.02.01","Superávit Fiscal  Regalías Petroleras","5,220,529,397","5,444,791,576.1","0","0","0","10,665,320,973.1","- 0","10,665,320,973.10","- 0"
"2023","Septiembre","1.2.10.02.02","Superávit Fiscal  Conpes 151","4,280,270,000","228,843,817.62","0","0","0","4,509,113,817.62","- 0","4,509,113,817.62","- 0"
"2023","Septiembre","1.2.10.02.03","Superávit Fiscal  Participación Del Impuesto Nacional Al Consumo Del Servicio De Telefonía Móvil.","68,159,280","0","0","0","0","68,159,280","- 0","68,159,280.00","- 0"
"2023","Septiembre","1.2.10.02.04","Superávit Fiscal Retiros Fonpet - Salud","0","1,002,133,399.93","0","0","0","1,002,133,399.93","- 0","1,002,133,399.93","- 0"
"2023","Septiembre","1.2.10.02.05","Superávit Fiscal Otras Transferencias Corrientes De Otras Entidades Del Gobierno General Pnal","0","2,027,724,093.05","4,864,979","0","0","2,022,859,114.05","- 0","2,022,859,114.05","- 0"
"2023","Septiembre","1.2.10.02.09","Superávit Fiscal Convenio 20210660 Ministerio De Agricultura Y Desarrollo Rural","0","1,127,700,000","0","0","0","1,127,700,000","- 0","1,127,700,000.00","- 0"
"2023","Septiembre","1.2.10.02.10","Superávit Fiscal  Sgp-Agua Potable Y Saneamiento Básico","0","3,121,343.37","0","0","0","3,121,343.37","- 0","3,121,343.37","- 0"
"2023","Septiembre","1.2.10.02.11","Superávit Fiscal  Retiros Fonpet Libre Destinación","0","2,442,836,919.42","0","0","0","2,442,836,919.42","- 0","2,442,836,919.42","- 0"
"2023","Septiembre","1.2.10.02.12","Superávit Fiscal Resoluciones Pae","0","525,120,878.7","0","0","0","525,120,878.7","- 0","525,120,878.70","- 0"
"2023","Septiembre","1.2.10.02.13","Superávit Fiscal Sgp-Educación-Cancelación De Prestaciones Sociales Del Magisterio","0","191,479,621.61","0","0","0","191,479,621.61","- 0","191,479,621.61","- 0"
"2023","Septiembre","1.2.10.02.14","Superávit Fiscal Sgp-Educación-Prestacion De Servicio Educativo","0","166,405,662.33","0","0","0","166,405,662.33","- 0","166,405,662.33","- 0"
"2023","Septiembre","1.2.10.02.15","Superávit Fiscal Sgp-Salud-Régimen Subsidiado","0","448,478.26","0","0","0","448,478.26","- 0","448,478.26","- 0"
"2023","Septiembre","1.2.10.02.16","Superávit Fiscal Sgp-Salud-Prestación Del Servicio De Salud","0","538,933,111.6","0","0","0","538,933,111.6","- 0","538,933,111.60","- 0"
"2023","Septiembre","1.2.10.02.17","Superávit Fiscal Sgp-Salud-Salud Pública","0","172,344,926.2","0","0","0","172,344,926.2","- 0","172,344,926.20","- 0"
"2023","Septiembre","1.2.10.02.18","Superávit Fiscal Otras Transferencias Corrientes De Otras Entidades Del Gobierno General Cooperacion Y Fonsaet","0","2,374,312,369.89","0","0","0","2,374,312,369.89","- 0","2,374,312,369.89","- 0"
"2023","Septiembre","1.2.10.02.19","Superávit Fiscal Convenio Pm No 051 De 2021 Fnd","0","322,260,884.85","0","0","0","322,260,884.85","- 0","322,260,884.85","- 0"
"2023","Septiembre","1.2.10.02.21","Superávit Fiscal Participaciones Distintas Al Sgp (Acpm)","0","1,817,698,072.91","0","0","0","1,817,698,072.91","- 0","1,817,698,072.91","- 0"
"2023","Septiembre","1.2.10.02.22","Superávit Fiscal Ingresos Corrientes De Libre Destinacion Admon Central","0","7,166,598,206.45","0","0","0","7,166,598,206.45","- 0","7,166,598,206.45","- 0"
"2023","Septiembre","1.2.10.02.23","Superávit Fiscal Contribucion Sobre Contratos De Obra Publica","0","7,340,591,179.65","0","0","0","7,340,591,179.65","- 0","7,340,591,179.65","- 0"
"2023","Septiembre","1.2.10.02.24","Superávit Fiscal Derechos De Transito","0","56,498,472.23","0","0","0","56,498,472.23","- 0","56,498,472.23","- 0"
"2023","Septiembre","1.2.10.02.25","Superávit Fiscal Estampilla Para El Bienestar Del Adulto Mayor","0","9,491,118,958.54","0","0","0","9,491,118,958.54","- 0","9,491,118,958.54","- 0"
"2023","Septiembre","1.2.10.02.26","Superávit Fiscal Estampilla Pro Desarrollo Departamental","0","252,663,037.43","0","0","0","252,663,037.43","- 0","252,663,037.43","- 0"
"2023","Septiembre","1.2.10.02.27","Superávit Fiscal Estampilla Pro Cultura","0","1,942,403,216.05","0","0","0","1,942,403,216.05","- 0","1,942,403,216.05","- 0"
"2023","Septiembre","1.2.10.02.28","Superávit Fiscal Estampilla Pro Unitrópico","0","1,046,501,889.59","0","0","0","1,046,501,889.59","- 0","1,046,501,889.59","- 0"
"2023","Septiembre","1.2.10.02.29","Superávit Fiscal Tasa Pro Deporte","0","729,607,410.3","0","0","0","729,607,410.3","- 0","729,607,410.30","- 0"
"2023","Septiembre","1.2.10.02.30","Superávit Fiscal Estampilla Fondo Departamental De Bomberos","0","248,322,939.92","0","0","0","248,322,939.92","- 0","248,322,939.92","- 0"
"2023","Septiembre","1.2.10.02.31","Superávit Fiscal Cuota De Fiscalización Y Auditaje","0","24,252.68","0","0","0","24,252.68","- 0","24,252.68","- 0"
"2023","Septiembre","1.2.10.02.32","Superávit Fiscal Fondo Territorial De Pensiones","0","4,317,514,054.62","0","0","0","4,317,514,054.62","- 0","4,317,514,054.62","- 0"
"2023","Septiembre","1.2.10.02.33","Superávit Fiscal Indercas","0","1,081,243,615.95","0","0","0","1,081,243,615.95","- 0","1,081,243,615.95","- 0"
"2023","Septiembre","1.2.10.02.34","Superávit Fiscal Impuesto De Loterías Foráneas-Salud-Ssf","0","15,398,175","0","0","0","15,398,175","- 0","15,398,175.00","- 0"
"2023","Septiembre","1.2.10.02.35","Superávit Fiscal Impuesto De Loterías Foráneas-Salud","0","71,845,254.96","0","0","0","71,845,254.96","- 0","71,845,254.96","- 0"
"2023","Septiembre","1.2.10.02.36","Superávit Fiscal Impuesto Al Consumo De Licores, Vinos, Aperitivos Y Similares- Salud Ssf","0","636,823,545.64","0","0","0","636,823,545.64","- 0","636,823,545.64","- 0"
"2023","Septiembre","1.2.10.02.37","Superávit Fiscal Impuesto Al Consumo De Licores, Vinos, Aperitivos Y Similares- Salud","0","715,020,925.3","0","0","0","715,020,925.3","- 0","715,020,925.30","- 0"
"2023","Septiembre","1.2.10.02.38","Superávit Fiscal Impuesto Al Consumo De Cervezas, Sifones, Refajos Y Mezclas- Salud Ssf","0","505,970,066.17","0","0","0","505,970,066.17","- 0","505,970,066.17","- 0"
"2023","Septiembre","1.2.10.02.39","Superávit Fiscal Impuesto Al Consumo De Cervezas, Sifones, Refajos Y Mezclas- Salud","0","317,709,826.96","0","0","0","317,709,826.96","- 0","317,709,826.96","- 0"
"2023","Septiembre","1.2.10.02.40","Superávit Fiscal Impuesto Al Consumo De Cigarrillos Y Tabaco- Salud Ssf","0","2,224,388,834.77","0","0","0","2,224,388,834.77","- 0","2,224,388,834.77","- 0"
"2023","Septiembre","1.2.10.02.41","Superávit Fiscal Impuesto Al Consumo De Cigarrillos Y Tabaco- Salud","0","82,084,797.6","0","0","0","82,084,797.6","- 0","82,084,797.60","- 0"
"2023","Septiembre","1.2.10.02.42","Superávit Fiscal Derechos Por La Explotación Juegos De Suerte Y Azar De Apuestas Permanentes O Chance-Salud Ssf","0","265,616,652.64","0","0","0","265,616,652.64","- 0","265,616,652.64","- 0"
"2023","Septiembre","1.2.10.02.43","Superávit Fiscal Derechos Por La Explotación Juegos De Suerte Y Azar De Apuestas Permanentes O Chance-Salud","0","202,105,285.35","13,390,725","0","0","188,714,560.35","- 0","188,714,560.35","- 0"
"2023","Septiembre","1.2.10.02.44","Superávit Fiscal Derechos Por La Explotación Juegos De Suerte Y Azar Salud Promocionales Y Caducos-Salud","0","26,635,867.09","0","0","0","26,635,867.09","- 0","26,635,867.09","- 0"
"2023","Septiembre","1.2.10.02.45","Superávit Fiscal Otros Rendimientos Financieros Para Otros Inversión","0","68,426,146.88","0","0","0","68,426,146.88","- 0","68,426,146.88","- 0"
"2023","Septiembre","1.2.10.02.46","Superávit Fiscal Otros Tributarios (R.F. Fimproex Y Rece - Adres)Ssf","0","46,210,798.04","0","0","0","46,210,798.04","- 0","46,210,798.04","- 0"
"2023","Septiembre","1.2.10.02.47","Superávit Fiscal Otros Tributarios (R.F. Fimproex Y Rece - Adres)","0","6,552,164.36","0","0","0","6,552,164.36","- 0","6,552,164.36","- 0"
"2023","Septiembre","1.2.10.02.48","Superávit Fiscal Otros Rendimientos Financieros Prestación Del Servicio","0","5,521,428.66","0","0","0","5,521,428.66","- 0","5,521,428.66","- 0"
"2023","Septiembre","1.2.10.02.49","Superávit Fiscal Transferencias De Capital De Otras Entidades Del Gobierno General Regalías Petroleras- Salud","0","579,484,255.25","0","0","0","579,484,255.25","- 0","579,484,255.25","- 0"
"2023","Septiembre","1.2.10.02.50","Superávit Fiscal De Ingresos Corrientes De Libre Destinación - Salud","0","735,240,036.87","0","0","0","735,240,036.87","- 0","735,240,036.87","- 0"
"2023","Septiembre","1.2.10.02.51","Superávit Fiscal Otras Tasas Y Derechos Administrativos Estu","0","100,873,966.76","0","0","0","100,873,966.76","- 0","100,873,966.76","- 0"
"2023","Septiembre","1.2.10.02.75","Superávit Fiscal Derechos Por La Explotación Juegos De Suerte Y Azar De Apuestas Permanentes O Chance - Admon Central","0","13,390,725","0","0","0","13,390,725","- 0","13,390,725.00","- 0"
"2023","Septiembre","1.2.12","Retiros Fonpet","0","1,026,734,334","0","0","0","1,026,734,334","- 0","1,026,734,334.00","- 0"
"2023","Septiembre","1.2.12.10","Por La Devolución De Recursos Sgp Propósito General","0","1,026,734,334","0","0","0","1,026,734,334","- 0","1,026,734,334.00","- 0"
"2023","Septiembre","1.2.13","Reintegros Y Otros Recursos No Apropiados","0","19,906,453,122.4","0","0","0","19,906,453,122.4","21,673,458.30","20,166,977,546.53","-   260,524,424.13"
"2023","Septiembre","1.2.13.01","Reintegros","0","19,878,424,527.4","0","0","0","19,878,424,527.4","21,673,458.30","20,138,948,951.53","-   260,524,424.13"
"2023","Septiembre","1.2.13.01.01","Reintegros Sgpe - Prestación Del Servicio","0","716,055,859","0","0","0","716,055,859","- 0","716,055,859.00","- 0"
"2023","Septiembre","1.2.13.01.02","Reintegros Icld","0","1,379,289,399.66","0","0","0","1,379,289,399.66","294,961.00","1,450,023,584.66","-   70,734,185.00"
"2023","Septiembre","1.2.13.01.03","Reintegros Cuota De Auditaje","0","17,470,042","0","0","0","17,470,042","- 0","17,470,042.00","- 0"
"2023","Septiembre","1.2.13.01.04","Reintegros Regalias Petroleras","0","2,012,763,913","0","0","0","2,012,763,913","21,378,497.30","2,202,226,900.13","-   189,462,987.13"
"2023","Septiembre","1.2.13.01.05","Reintegros Aportes Patronales","0","41,884,293.44","0","0","0","41,884,293.44","- 0","42,211,545.44","-   327,252.00"
"2023","Septiembre","1.2.13.01.06","Reintegros Estampilla Pro Desarrollo","0","2,539,063,778.58","0","0","0","2,539,063,778.58","- 0","2,539,063,778.58","- 0"
"2023","Septiembre","1.2.13.01.07","Reintegros Tasa Pro Deporte Y Recreación","0","13,152,900,608.19","0","0","0","13,152,900,608.19","- 0","13,152,900,608.19","- 0"
"2023","Septiembre","1.2.13.01.08","Reintegros Desahorro Fonpet - Propósito General","0","13,057,561.96","0","0","0","13,057,561.96","- 0","13,057,561.96","- 0"
"2023","Septiembre","1.2.13.01.09","Reintegros Estampilla Pro Adulto Mayor","0","5,939,071.57","0","0","0","5,939,071.57","- 0","5,939,071.57","- 0"
"2023","Septiembre","1.2.13.02","Recursos No Apropiados","0","28,028,595","0","0","0","28,028,595","- 0","28,028,595.00","- 0"
"2023","Septiembre","1.2.13.02.01","Canon Superficiario Concesion Yalea","0","28,028,595","0","0","0","28,028,595","- 0","28,028,595.00","- 0"
"2023","Octubre",,"Total Ingresos","585,641,073,963","256,509,733,991.9","209,814,841","0","0","841,940,993,113.9","58,074,039,330.56","719,301,492,689.96","122,639,500,423.94"
"2023","Octubre",".","Ingresos 2023","585,641,073,963","256,509,733,991.9","209,814,841","0","0","841,940,993,113.9","58,074,039,330.56","719,301,492,689.96","122,639,500,423.94"
"2023","Octubre","1","Ingresos Totales 2023","585,641,073,963","256,509,733,991.9","209,814,841","0","0","841,940,993,113.9","58,074,039,330.56","719,301,492,689.96","122,639,500,423.94"
"2023","Octubre","1.1","Ingresos Corrientes","560,332,688,410","164,420,935,897.68","2,445,624","0","0","724,751,178,683.68","57,045,388,836.05","610,134,333,680.06","114,616,845,003.62"
"2023","Octubre","1.1.01","Ingresos Tributarios","110,796,035,000","19,877,000,000","0","0","0","130,673,035,000","13,163,222,010.31","130,999,725,839.33","-   326,690,839.33"
"2023","Octubre","1.1.01.01","Impuestos Directos","9,500,000,000","3,600,000,000","0","0","0","13,100,000,000","412,919,264.19","12,223,145,043.59","876,854,956.41"
"2023","Octubre","1.1.01.01.100","Impuesto Sobre Vehículos Automotores","9,500,000,000","3,600,000,000","0","0","0","13,100,000,000","412,919,264.19","12,223,145,043.59","876,854,956.41"
"2023","Octubre","1.1.01.01.100.01","Impuesto Sobre Vehículos Automotores","7,524,000,000","2,574,000,000","0","0","0","10,098,000,000","292,441,243.92","9,194,561,661.21","903,438,338.79"
"2023","Octubre","1.1.01.01.100.02","Impuesto Sobre Vehículos Automotores Ssf 20% Municipios","1,900,000,000","1,000,000,000","0","0","0","2,900,000,000","117,524,068.32","2,935,662,700.52","-   35,662,700.52"
"2023","Octubre","1.1.01.01.100.03","Impuesto Sobre Vehículos Automotores 1% Cuencas","76,000,000","26,000,000","0","0","0","102,000,000","2,953,951.95","92,920,681.86","9,079,318.14"
"2023","Octubre","1.1.01.02","Impuestos Indirectos","101,296,035,000","16,277,000,000","0","0","0","117,573,035,000","12,750,302,746.12","118,776,580,795.74","-   1,203,545,795.74"
"2023","Octubre","1.1.01.02.100","Impuesto De Registro","8,100,000,000","30,000,000","0","0","0","8,130,000,000","689,999,523.00","7,534,346,563.00","595,653,437.00"
"2023","Octubre","1.1.01.02.100.01","Impuesto De Registro - Cámaras De Comercio","1,215,000,000","5,000,000","0","0","0","1,220,000,000","46,093,700.00","894,711,700.00","325,288,300.00"
"2023","Octubre","1.1.01.02.100.01.01","Impuesto De Registro - Cámaras De Comercio","1,207,710,000","0","0","0","0","1,207,710,000","45,632,763.00","885,764,583.00","321,945,417.00"
"2023","Octubre","1.1.01.02.100.01.02","Impuesto De Registro - Cámaras De Comercio 1% Cuencas","7,290,000","5,000,000","0","0","0","12,290,000","460,937.00","8,947,117.00","3,342,883.00"
"2023","Octubre","1.1.01.02.100.02","Impuesto De Registro - Oficinas De Instrumentos Públicos","6,885,000,000","25,000,000","0","0","0","6,910,000,000","643,905,823.00","6,639,634,863.00","270,365,137.00"
